name, temp, time, distance
Earth,58.40,182030,149564987196.31827
Earth,58.54,182030,149483135222.8901
Earth,58.68,182030,149402606266.35806
Earth,58.82,182030,149323508360.1011
Earth,58.95,182030,149245947915.2352
Earth,59.08,182030,149170029559.68564
Earth,59.21,182030,149095855978.20682
Earth,59.34,182030,149023527753.69653
Earth,59.46,182030,148953143210.1661
Earth,59.58,182030,148884798257.7358
Earth,59.69,182030,148818586240.02905
Earth,59.81,182030,148754597784.34543
Earth,59.91,182030,148692920654.9993
Earth,60.02,182030,148633639610.2304
Earth,60.12,182030,148576836263.1225
Earth,60.21,182030,148522588947.0154
Earth,60.30,182030,148470972585.95874
Earth,60.39,182030,148422058570.8313
Earth,60.47,182030,148375914641.82516
Earth,60.54,182030,148332604778.0471
Earth,60.62,182030,148292189094.98697
Earth,60.68,182030,148254723750.50317
Earth,60.74,182030,148220260859.72055
Earth,60.80,182030,148188848418.8046
Earth,60.85,182030,148160530236.98035
Earth,60.89,182030,148135345875.50403
Earth,60.93,182030,148113330591.7741
Earth,60.96,182030,148094515286.61472
Earth,60.99,182030,148078926453.16284
Earth,61.01,182030,148066586126.71436
Earth,61.03,182030,148057511836.0919
Earth,61.04,182030,148051716558.19077
Earth,61.04,182030,148049208678.0016
Earth,61.04,182030,148049991956.45743
Earth,61.03,182030,148054065508.0187
Earth,61.02,182030,148061423789.2227
Earth,61.00,182030,148072056598.73566
Earth,60.98,182030,148085949088.90237
Earth,60.95,182030,148103081788.43695
Earth,60.91,182030,148123430635.7005
Earth,60.87,182030,148146967021.89337
Earth,60.82,182030,148173657843.40265
Earth,60.77,182030,148203465562.50735
Earth,60.71,182030,148236348275.7211
Earth,60.65,182030,148272260111.9304
Earth,60.58,182030,148311150716.74002
Earth,60.51,182030,148352965615.02737
Earth,60.43,182030,148397646306.88702
Earth,60.35,182030,148445130370.16455
Earth,60.26,182030,148495351569.2623
Earth,60.17,182030,148548239969.8311
Earth,60.07,182030,148603722058.94885
Earth,59.97,182030,148661720870.40366
Earth,59.86,182030,148722156114.7248
Earth,59.75,182030,148784944313.62985
Earth,59.64,182030,148849998938.5702
Earth,59.52,182030,148917230553.06516
Earth,59.40,182030,148986546958.51282
Earth,59.28,182030,149057853343.15625
Earth,59.15,182030,149131052433.87457
Earth,59.02,182030,149206044650.45502
Earth,58.89,182030,149282728261.9944
Earth,58.75,182030,149360999545.07315
Earth,58.61,182030,149440752943.34476
Earth,58.47,182030,149521881228.18826
Earth,58.33,182030,149604275660.0782
Earth,58.18,182030,149687826150.33835
Earth,58.04,182030,149772421422.9562
Earth,57.89,182030,149857949176.1499
Earth,57.74,182030,149944296243.39194
Earth,57.59,182030,150031348753.60876
Earth,57.44,182030,150118992290.28976
Earth,57.29,182030,150207112049.2515
Earth,57.14,182030,150295592994.8199
Earth,56.98,182030,150384320014.20435
Earth,56.83,182030,150473178069.85352
Earth,56.68,182030,150562052349.59573
Earth,56.53,182030,150650828414.38116
Earth,56.37,182030,150739392343.45703
Earth,56.22,182030,150827630876.82037
Earth,56.07,182030,150915431554.80795
Earth,55.92,182030,151002682854.6959
Earth,55.78,182030,151089274324.1965
Earth,55.63,182030,151175096711.75275
Earth,55.49,182030,151260042093.54623
Earth,55.34,182030,151344003997.14667
Earth,55.20,182030,151426877521.74628
Earth,55.06,182030,151508559454.93365
Earth,54.93,182030,151588948385.97467
Earth,54.79,182030,151667944815.57782
Earth,54.66,182030,151745451262.13077
Earth,54.53,182030,151821372364.401
Earth,54.41,182030,151895614980.70074
Earth,54.28,182030,151968088284.52393
Earth,54.16,182030,152038703856.67294
Earth,54.05,182030,152107375773.90768
Earth,53.94,182030,152174020694.16098
Earth,53.83,182030,152238557938.35614
Earth,53.72,182030,152300909568.80872
Earth,53.62,182030,152361000464.08826
Earth,53.52,182030,152418758390.10342
Earth,53.43,182030,152474114067.16705
Earth,53.34,182030,152527001232.9595
Earth,53.26,182030,152577356701.56262
Earth,53.18,182030,152625120418.90073
Earth,53.10,182030,152670235514.91797
Earth,53.03,182030,152712648352.69794
Earth,52.96,182030,152752308297.5732
Earth,52.90,182030,152789168361.8752
Earth,52.84,182030,152823184922.0991
Earth,52.79,182030,152854317756.02133
Earth,52.74,182030,152882530076.81274
Earth,52.70,182030,152907788564.1509
Earth,52.67,182030,152930063392.34573
Earth,52.63,182030,152949328255.49356
Earth,52.61,182030,152965560389.67654
Earth,52.58,182030,152978740592.2239
Earth,52.57,182030,152988853238.0496
Earth,52.56,182030,152995886293.07895
Earth,52.55,182030,152999831324.77438
Earth,52.55,182030,153000683509.76602
Earth,52.55,182030,152998441638.5913
Earth,52.56,182030,152993108117.54193
Earth,52.57,182030,152984688967.6144
Earth,52.59,182030,152973193820.5554
Earth,52.62,182030,152958635911.98907
Earth,52.65,182030,152941032071.6104
Earth,52.68,182030,152920402710.42368
Earth,52.72,182030,152896771805.00317
Earth,52.77,182030,152870166878.7499
Earth,52.82,182030,152840618980.1168
Earth,52.87,182030,152808162657.7744
Earth,52.93,182030,152772835932.69037
Earth,52.99,182030,152734680267.0975
Earth,53.06,182030,152693740530.33038
Earth,53.13,182030,152650064961.5121
Earth,53.21,182030,152603705129.07782
Earth,53.30,182030,152554715887.122
Earth,53.38,182030,152503155328.55374
Earth,53.47,182030,152449084735.03793
Earth,53.57,182030,152392568523.68854
Earth,53.67,182030,152333674190.46506
Earth,53.77,182030,152272472250.2081
Earth,53.88,182030,152209036173.236
Earth,53.99,182030,152143442318.41678
Earth,54.10,182030,152075769862.62872
Earth,54.22,182030,152006100726.5286
Earth,54.34,182030,151934519496.56036
Earth,54.47,182030,151861113343.1536
